usuario,texto,entidade_mencionada
20280073-68fe-4304-9f54-d23b1663fe33,os artigos são extremamente importantes para aderirmos conhecimentos de outros temas,Artigos
20280073-68fe-4304-9f54-d23b1663fe33,adequarmos em nosso projetos,Projetos
d90a7533-8a3c-4a1e-9221-2185fdeaec90,"adorei o tema de inclusão, diversidade",Organizacao
d90a7533-8a3c-4a1e-9221-2185fdeaec90,"adorei o tema de inclusão, diversidade",Diversidade
d90a7533-8a3c-4a1e-9221-2185fdeaec90,"adorei o tema de inclusão, diversidade",Inclusao
d90a7533-8a3c-4a1e-9221-2185fdeaec90,equidade,Equidade
6d48edcf-e6d6-48d3-a2e0-e9296cb697f3,já estou com saudade 🥲,Saudades
ed496342-5088-4e03-9bf6-270dbfd06758,secção técnica 5 está com apresentações fantásticas ✨,Palestra
ed496342-5088-4e03-9bf6-270dbfd06758,secção técnica 5 está com apresentações fantásticas ✨,Organizacao
4c4af487-81e9-4e3a-8efc-b2d0f1b0b394,foram dias de muito conhecimento,Conhecimento
4c4af487-81e9-4e3a-8efc-b2d0f1b0b394,foram dias de muito conhecimento,Organizacao
4c4af487-81e9-4e3a-8efc-b2d0f1b0b394,boas experiências,Experiencia
38a3f457-2608-4b06-a8f5-f05a3c41b341,"último dia, tururuu",Organizacao
4c4af487-81e9-4e3a-8efc-b2d0f1b0b394,estou voltando pra casa com muitas ideias,Ideia
4c4af487-81e9-4e3a-8efc-b2d0f1b0b394,estou voltando pra casa com muitas ideias,Casa
4c4af487-81e9-4e3a-8efc-b2d0f1b0b394,inovações,Inovacoes
3ad87374-5d6b-41e4-a901-00435a3f8c6e,espero que os próximos encontros sejam tão bons quanto,Encontro
eb7a2e85-37f5-4355-b66a-b99d1a9ac033,"que evento incrível, vou sentir saudadee do csbc💖",Saudades
eb7a2e85-37f5-4355-b66a-b99d1a9ac033,todas as apresentações do wit impecáveis,Palestra
671f8ca1-38b7-401b-b96a-2dc047c32c4b,está sendo um sonho,Sonhos
671f8ca1-38b7-401b-b96a-2dc047c32c4b,a energia ontem na hora da foto foi incrível,Momento
671f8ca1-38b7-401b-b96a-2dc047c32c4b,a energia ontem na hora da foto foi incrível,Energia
671f8ca1-38b7-401b-b96a-2dc047c32c4b,a energia ontem na hora da foto foi incrível,Foto
17a6d940-56ba-4d72-8c6b-3f765a91e6ac,"assunto muito interessante sobre a síndrome do impostor, já passei por isso no começo da minha carreira como desenvolvedora",Carreira
17a6d940-56ba-4d72-8c6b-3f765a91e6ac,"assunto muito interessante sobre a síndrome do impostor, já passei por isso no começo da minha carreira como desenvolvedora",Organizacao
17a6d940-56ba-4d72-8c6b-3f765a91e6ac,"assunto muito interessante sobre a síndrome do impostor, já passei por isso no começo da minha carreira como desenvolvedora",Impostor
17a6d940-56ba-4d72-8c6b-3f765a91e6ac,"assunto muito interessante sobre a síndrome do impostor, já passei por isso no começo da minha carreira como desenvolvedora",Sindrome
17a6d940-56ba-4d72-8c6b-3f765a91e6ac,fui muito bem acolhida por mulheres incríveis,Mulheres
f968ccfe-0100-4760-818b-0d85fd912a70,ótimas palestras,Palestra
5244efbb-01d2-4f7e-b505-4fd32300baff,trabalhos qualificados demais,Trabalhos
5244efbb-01d2-4f7e-b505-4fd32300baff,o wit cresceu com sessões técnicas em paralelo,Paralelo
5244efbb-01d2-4f7e-b505-4fd32300baff,o wit cresceu com sessões técnicas em paralelo,Sessoes
5244efbb-01d2-4f7e-b505-4fd32300baff,esta na hora de virar um simpósio hehehe,Momento
5244efbb-01d2-4f7e-b505-4fd32300baff,esta na hora de virar um simpósio hehehe,Simposio
ed496342-5088-4e03-9bf6-270dbfd06758,wit está cheio de artigos maravilhosos ✨🫰🏻,Artigos
5c7c797e-febc-42ad-883a-7aaefc221bb2,muito interessante o artigo sobre a síndrome da impostora,Artigos
5c7c797e-febc-42ad-883a-7aaefc221bb2,muito interessante o artigo sobre a síndrome da impostora,Sindrome
5c7c797e-febc-42ad-883a-7aaefc221bb2,muito interessante o artigo sobre a síndrome da impostora,Impostor
e56b565e-2680-4f05-bfb5-f672c691d632,uma pena que já é o último dia,Pena
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,triste ao mesmo tempo,Momento
c08bca4e-d84f-4567-b938-d29470fd6d02,"em congresso relacionados,",Congresso
c08bca4e-d84f-4567-b938-d29470fd6d02,"estou achando muito interessante as apresentações de artigos, dá mais motivação de estar na área acadêmica",Inspiracao
c08bca4e-d84f-4567-b938-d29470fd6d02,"estou achando muito interessante as apresentações de artigos, dá mais motivação de estar na área acadêmica",Palestra
c08bca4e-d84f-4567-b938-d29470fd6d02,"estou achando muito interessante as apresentações de artigos, dá mais motivação de estar na área acadêmica",Artigos
c08bca4e-d84f-4567-b938-d29470fd6d02,"estou achando muito interessante as apresentações de artigos, dá mais motivação de estar na área acadêmica",Area
609ff990-2fc8-4802-9bc3-d805b042eab5,considerei a palestra importante para a minha compreensão da situação atual das mulheres na área stem,Organizacao
609ff990-2fc8-4802-9bc3-d805b042eab5,considerei a palestra importante para a minha compreensão da situação atual das mulheres na área stem,Mulheres
609ff990-2fc8-4802-9bc3-d805b042eab5,considerei a palestra importante para a minha compreensão da situação atual das mulheres na área stem,Area
609ff990-2fc8-4802-9bc3-d805b042eab5,considerei a palestra importante para a minha compreensão da situação atual das mulheres na área stem,Compreensao
609ff990-2fc8-4802-9bc3-d805b042eab5,considerei a palestra importante para a minha compreensão da situação atual das mulheres na área stem,Palestra
f37ffdc2-3f64-4b56-a935-4ddecee92321,amei a camisa dessa edição do wit,Engie
f37ffdc2-3f64-4b56-a935-4ddecee92321,amei a camisa dessa edição do wit,Camisa
adec314d-1120-4e55-985a-8bdbbf48be55,"gurias of code, presente",Organizacao
adec314d-1120-4e55-985a-8bdbbf48be55,(sessão técnica 05),Sessao
adec314d-1120-4e55-985a-8bdbbf48be55,"a programação está excelente, contemplando diversidade",Programacao
adec314d-1120-4e55-985a-8bdbbf48be55,"a programação está excelente, contemplando diversidade",Diversidade
adec314d-1120-4e55-985a-8bdbbf48be55,interseccionalidade,Interseccionalidade
d230aaa6-976f-49bd-bb8a-21d45dec64ab,agradeço o apoio da embraer,Embraer
d230aaa6-976f-49bd-bb8a-21d45dec64ab,agradeço o apoio da embraer,Apoio
d230aaa6-976f-49bd-bb8a-21d45dec64ab,a palestra da marinalva foi emocionante,Palestra
d230aaa6-976f-49bd-bb8a-21d45dec64ab,a palestra da marinalva foi emocionante,Marinalva
8ace69cd-74b9-4738-b109-9ea8d441105c,organização arrasou,Organizacao
5ca22f49-b601-4a36-81af-dba71e05cf97,artigos muito bons,Artigos
325332d3-4d5a-4a5f-9767-efb22cbb4b1c,"palestrantes incríveis, aprendi muito com suas vivências",Experiencia
325332d3-4d5a-4a5f-9767-efb22cbb4b1c,"palestrantes incríveis, aprendi muito com suas vivências",Palestrantes
b787555f-cd18-4a0b-9e20-493282185ddd,trabalhar com estatística,Artigos
b787555f-cd18-4a0b-9e20-493282185ddd,dados demanda muito cuidado para não serem enviesado,Dados
b787555f-cd18-4a0b-9e20-493282185ddd,dados demanda muito cuidado para não serem enviesado,Cuidado
325332d3-4d5a-4a5f-9767-efb22cbb4b1c,experiência maravilhosa de ouvir,Experiencia
325332d3-4d5a-4a5f-9767-efb22cbb4b1c,participar desse debate,Debates
5671ae6e-ba88-4fbb-b2dd-5c0c4e65ce60,vai meninas,Mulheres
00785be0-171f-446a-9069-97212c12e0e3,maravilhosas ❤️,Super
39c3a3e9-ded4-4f91-a9f8-b00e2c644d07,#mulheres,Mulheres
3ecdcc60-1292-4833-9c99-08066e0a6e86,apresentação sobre síndrome do impostor muito interessante,Palestra
3ecdcc60-1292-4833-9c99-08066e0a6e86,apresentação sobre síndrome do impostor muito interessante,Impostor
3ecdcc60-1292-4833-9c99-08066e0a6e86,apresentação sobre síndrome do impostor muito interessante,Sindrome
3ecdcc60-1292-4833-9c99-08066e0a6e86,quero brindes do wit,Sessao
e4d0c31c-1009-4bce-8c78-8d6c2d7dce89,oi maninhas,Mulheres
e4d0c31c-1009-4bce-8c78-8d6c2d7dce89,amo,Organizacao
c90f49e7-30eb-4954-bad6-ff13e4342a57,"parabéns, fernanda",Rafaela
c90f49e7-30eb-4954-bad6-ff13e4342a57,adorei sua palestra sobre a síndrome do impostor,Palestra
c90f49e7-30eb-4954-bad6-ff13e4342a57,adorei sua palestra sobre a síndrome do impostor,Impostor
c90f49e7-30eb-4954-bad6-ff13e4342a57,adorei sua palestra sobre a síndrome do impostor,Sindrome
f429f390-79a1-4e84-9a93-87a43048d3d7,oportunidade de conhecer outras realidades,Fato
f429f390-79a1-4e84-9a93-87a43048d3d7,oportunidade de conhecer outras realidades,Oportunidade
f429f390-79a1-4e84-9a93-87a43048d3d7,ver que as questões que envolve nos mulheres nesta área está sendo debatido,Mulheres
f429f390-79a1-4e84-9a93-87a43048d3d7,ver que as questões que envolve nos mulheres nesta área está sendo debatido,Organizacao
f429f390-79a1-4e84-9a93-87a43048d3d7,ver que as questões que envolve nos mulheres nesta área está sendo debatido,Area
251569e1-42c3-4c32-b8db-d8b8b9741d5b,amando as sessões técnicas,Sessoes
429ddec8-9edb-4757-ab8b-fcdb61defd4e,o artigos estão incríveis,Artigos
f9ff0b83-ae39-447d-b0f0-4714731e87c0,"último dia, ja estou com saudades",Saudades
f9ff0b83-ae39-447d-b0f0-4714731e87c0,"amando os momentos de conversa, troca",Momento
f9ff0b83-ae39-447d-b0f0-4714731e87c0,"amando os momentos de conversa, troca",Conversa
f9ff0b83-ae39-447d-b0f0-4714731e87c0,"amando os momentos de conversa, troca",Troca
f9ff0b83-ae39-447d-b0f0-4714731e87c0,mesa redonda,Mesa
9365cf2e-64e9-49a0-bd3a-0d347b215820,"os artigos estão muito bem feitos, a seleção foi ótima",Organizacao
9365cf2e-64e9-49a0-bd3a-0d347b215820,"os artigos estão muito bem feitos, a seleção foi ótima",Artigos
9365cf2e-64e9-49a0-bd3a-0d347b215820,a cor da farda tá linda por demais ❤️,Organizacao
9365cf2e-64e9-49a0-bd3a-0d347b215820,a cor da farda tá linda por demais ❤️,Cor
fcd08197-e61d-4cc4-8460-7859bc9ee761,momento incrivel,Momento
40fe60dd-8567-464d-ae76-d066077f13a2,palestras interativas,Palestra
a24b5393-ee39-4272-8f84-7f95fa794341,já aguardando a ida a gramado,Organizacao
e9b594f7-6309-4190-9032-4dde803e2d6a,"último dia de wit, ja estou com saudades🥹🙏🩷🌻",Saudades
add7fd57-687a-4470-8299-2c592991f1cb,a ideia de criar um jogo pra ajudar as meninas em segurança digital foi genial,Mulheres
add7fd57-687a-4470-8299-2c592991f1cb,a ideia de criar um jogo pra ajudar as meninas em segurança digital foi genial,Ideia
add7fd57-687a-4470-8299-2c592991f1cb,a ideia de criar um jogo pra ajudar as meninas em segurança digital foi genial,Organizacao
add7fd57-687a-4470-8299-2c592991f1cb,a ideia de criar um jogo pra ajudar as meninas em segurança digital foi genial,Gameficacao
b787555f-cd18-4a0b-9e20-493282185ddd,"aula de conceitos de algoritmos antes de entrar em uma linguagem específica é muito bom para não acostumar os alunos na linguagem ""mais fácil""",Aprendizado
b787555f-cd18-4a0b-9e20-493282185ddd,"aula de conceitos de algoritmos antes de entrar em uma linguagem específica é muito bom para não acostumar os alunos na linguagem ""mais fácil""",Linguagem
b787555f-cd18-4a0b-9e20-493282185ddd,"aula de conceitos de algoritmos antes de entrar em uma linguagem específica é muito bom para não acostumar os alunos na linguagem ""mais fácil""",Ideia
fe69c798-5373-4255-831b-9a1ce468c5d6,o momento de apresentação dos artigos aprovados está sendo bastante inspirador,Momento
fe69c798-5373-4255-831b-9a1ce468c5d6,o momento de apresentação dos artigos aprovados está sendo bastante inspirador,Palestra
fe69c798-5373-4255-831b-9a1ce468c5d6,o momento de apresentação dos artigos aprovados está sendo bastante inspirador,Artigos
fe69c798-5373-4255-831b-9a1ce468c5d6,"ontem finalizei o dia com novas ideias para o projeto em que faço parte, para integrar mais mulheres",Mulheres
fe69c798-5373-4255-831b-9a1ce468c5d6,"ontem finalizei o dia com novas ideias para o projeto em que faço parte, para integrar mais mulheres",Ideia
fe69c798-5373-4255-831b-9a1ce468c5d6,"ontem finalizei o dia com novas ideias para o projeto em que faço parte, para integrar mais mulheres",Projetos
fe69c798-5373-4255-831b-9a1ce468c5d6,"ontem finalizei o dia com novas ideias para o projeto em que faço parte, para integrar mais mulheres",Organizacao
1bfbf56f-28e4-4dee-874f-83823030bda3,sessão técnica 5 está inspiradora,Sessao
1bfbf56f-28e4-4dee-874f-83823030bda3,"muito bom conhecer outras formas de levar a stem para o mundo, buscando diversidade de gênero",Organizacao
1bfbf56f-28e4-4dee-874f-83823030bda3,"muito bom conhecer outras formas de levar a stem para o mundo, buscando diversidade de gênero",Forma
1bfbf56f-28e4-4dee-874f-83823030bda3,"muito bom conhecer outras formas de levar a stem para o mundo, buscando diversidade de gênero",Diversidade
1bfbf56f-28e4-4dee-874f-83823030bda3,"muito bom conhecer outras formas de levar a stem para o mundo, buscando diversidade de gênero",Enriquecedora
0708d7a9-ed61-4c3c-9a29-dd8d999363e3,que trabalhos maravilhosos,Trabalhos
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,"ótima sessão de artigos, os trabalhos",Sessao
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,"ótima sessão de artigos, os trabalhos",Artigos
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,"ótima sessão de artigos, os trabalhos",Trabalhos
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,projetos para ter uma maior inclusão feminina no mundo da ti são muito bons,Projetos
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,projetos para ter uma maior inclusão feminina no mundo da ti são muito bons,Organizacao
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,projetos para ter uma maior inclusão feminina no mundo da ti são muito bons,Inclusao
49506d82-9f58-4b30-828a-de6ce622a116,cheia de ideias para inspirar,Ideia
49506d82-9f58-4b30-828a-de6ce622a116,ajudar outras meninas,Mulheres
49506d82-9f58-4b30-828a-de6ce622a116,mulheres do meu agreste pernambucano a transformarem suas vidas,Mulheres
49506d82-9f58-4b30-828a-de6ce622a116,mulheres do meu agreste pernambucano a transformarem suas vidas,Vida
49506d82-9f58-4b30-828a-de6ce622a116,mulheres do meu agreste pernambucano a transformarem suas vidas,Perseveranca
49506d82-9f58-4b30-828a-de6ce622a116,mulheres do meu agreste pernambucano a transformarem suas vidas,Agreste
429ddec8-9edb-4757-ab8b-fcdb61defd4e,amei os artigos,Artigos
de8d707d-b7b7-43bd-9191-a060a88bb761,amei a iniciativa do gurias na comp de mostrar a trajetória de mulheres “comuns”,Projetos
de8d707d-b7b7-43bd-9191-a060a88bb761,amei a iniciativa do gurias na comp de mostrar a trajetória de mulheres “comuns”,Organizacao
de8d707d-b7b7-43bd-9191-a060a88bb761,amei a iniciativa do gurias na comp de mostrar a trajetória de mulheres “comuns”,Mulheres
de8d707d-b7b7-43bd-9191-a060a88bb761,amei a iniciativa do gurias na comp de mostrar a trajetória de mulheres “comuns”,Trajetoria
de8d707d-b7b7-43bd-9191-a060a88bb761,amei a iniciativa do gurias na comp de mostrar a trajetória de mulheres “comuns”,Comp
de8d707d-b7b7-43bd-9191-a060a88bb761,como é enriquecedor conhecer ideias de outros projetos,Ideia
de8d707d-b7b7-43bd-9191-a060a88bb761,como é enriquecedor conhecer ideias de outros projetos,Projetos
e4d0c31c-1009-4bce-8c78-8d6c2d7dce89,heyyy,Diaaaa
e4d0c31c-1009-4bce-8c78-8d6c2d7dce89,lindaaaasa,Rafaela
266dfd00-4b9e-447c-910d-0deebdb32501,"oi, meninas",Mulheres
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,podia distribuir os brindes por participação,Sessao
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,podia distribuir os brindes por participação,Inclusao
1b4e9684-e087-4145-88d4-125c44975a1c,ansioso para a premiação 👏🏽👏🏽,Organizacao
7afaf882-baa2-47f7-aa69-a15f8ad3452a,tema super necessário,Organizacao
1b4e9684-e087-4145-88d4-125c44975a1c,"nota 10, apresentação pai d'egua",Mensagem
1b4e9684-e087-4145-88d4-125c44975a1c,"nota 10, apresentação pai d'egua",Palestra
1b4e9684-e087-4145-88d4-125c44975a1c,"nota 10, apresentação pai d'egua",Sessoes
c81d774a-5525-4ce1-9bbf-a8b743959e28,"uma apresentação muito boa, gostei bastante",Palestra
93780366-368f-4230-aa79-3ac4dca0bec6,estar com vcs,Vcs
54a3a419-9b19-44e8-8c62-7054a2142eba,temas muito atuais,Organizacao
0550020a-2c79-43e6-b4ad-9d818973b654,os temas abordados foram muito relevantes,Organizacao
342d6dfe-f757-4730-97bc-246b444e6474,os artigos técnicos foram ótimos,Artigos
97bb898c-af32-4429-b56c-5914309a8775,primeiras sessões técnicas foram incríveis,Sessoes
97bb898c-af32-4429-b56c-5914309a8775,super animada em fazer coisas novas na minha região,Organizacao
97bb898c-af32-4429-b56c-5914309a8775,super animada em fazer coisas novas na minha região,Regiao
97bb898c-af32-4429-b56c-5914309a8775,super animada em fazer coisas novas na minha região,Super
575e397c-e7d3-4587-9a09-46e3df1ccdf4,"wit arrasando trazendo essas mulheres de peso, super inspiradoras",Mulheres
575e397c-e7d3-4587-9a09-46e3df1ccdf4,"wit arrasando trazendo essas mulheres de peso, super inspiradoras",Peso
412301d3-9406-4057-b8ca-f6c63f066ec3,otimas palestras bem inspiradoras,Engie
412301d3-9406-4057-b8ca-f6c63f066ec3,otimas palestras bem inspiradoras,Palestra
412301d3-9406-4057-b8ca-f6c63f066ec3,profissionais que inspiram demais,Carreira
412301d3-9406-4057-b8ca-f6c63f066ec3,vamos meninas digitais,Mulheres
00256042-e094-477c-b716-28f2b7e561de,palestras incríveis,Palestra
8b928f09-aedb-4ce1-a365-4d56a0839c50,muito legal a exposição dos trabalhos da seção técnica,Organizacao
8b928f09-aedb-4ce1-a365-4d56a0839c50,muito legal a exposição dos trabalhos da seção técnica,Trabalhos
8b928f09-aedb-4ce1-a365-4d56a0839c50,várias ideias surgindo para o futuro a partir dessas pesquisas 💕,Ideia
8b928f09-aedb-4ce1-a365-4d56a0839c50,várias ideias surgindo para o futuro a partir dessas pesquisas 💕,Futuro
8b928f09-aedb-4ce1-a365-4d56a0839c50,várias ideias surgindo para o futuro a partir dessas pesquisas 💕,Pesquisa
412301d3-9406-4057-b8ca-f6c63f066ec3,me sinto bem representada nas palestras,Palestra
1130f3f4-1e33-482d-a327-745c63f1516b,já estou com saudade,Saudades
8a9fc84a-4a91-46ee-b112-e39d627e2abd,muito bom ver mulheres compartilhando sua experiência profissional,Mulheres
8a9fc84a-4a91-46ee-b112-e39d627e2abd,muito bom ver mulheres compartilhando sua experiência profissional,Experiencia
8a9fc84a-4a91-46ee-b112-e39d627e2abd,é importante buscar mudanças institucionais que acolham as mulheres no mercado de trabalho,Mulheres
8a9fc84a-4a91-46ee-b112-e39d627e2abd,é importante buscar mudanças institucionais que acolham as mulheres no mercado de trabalho,Mercado
8a9fc84a-4a91-46ee-b112-e39d627e2abd,é importante buscar mudanças institucionais que acolham as mulheres no mercado de trabalho,Organizacao
8a9fc84a-4a91-46ee-b112-e39d627e2abd,é importante buscar mudanças institucionais que acolham as mulheres no mercado de trabalho,Trabalhos
412301d3-9406-4057-b8ca-f6c63f066ec3,precisamos de mais mulheres na área de ti,Mulheres
412301d3-9406-4057-b8ca-f6c63f066ec3,precisamos de mais mulheres na área de ti,Area
609ff990-2fc8-4802-9bc3-d805b042eab5,gostaria de saber se haverá outrs palestra com as mulheres da embraer,Mulheres
609ff990-2fc8-4802-9bc3-d805b042eab5,gostaria de saber se haverá outrs palestra com as mulheres da embraer,Embraer
609ff990-2fc8-4802-9bc3-d805b042eab5,gostaria de saber se haverá outrs palestra com as mulheres da embraer,Palestra
d02b6ff0-dcbf-4984-a11b-da3709dfc569,grande experiência,Experiencia
d02b6ff0-dcbf-4984-a11b-da3709dfc569,muitos aprendizados,Aprendizado
5bb974d7-0d42-4ba7-b115-6f2821843ecc,palestras muito inspiradoras,Palestra
5bb974d7-0d42-4ba7-b115-6f2821843ecc,por mais mulheres na ti,Mulheres
cf343695-2367-4236-b0ab-3c72d8222639,precisamos fazer circular os nomes das mulheres,Mulheres
cf343695-2367-4236-b0ab-3c72d8222639,precisamos fazer circular os nomes das mulheres,Nome
cf343695-2367-4236-b0ab-3c72d8222639,"falar bem das nossas colegas (de forma legítima), para que possam ser lembradas nas indicações a cargos",Engie
cf343695-2367-4236-b0ab-3c72d8222639,"falar bem das nossas colegas (de forma legítima), para que possam ser lembradas nas indicações a cargos",Cargos
cf343695-2367-4236-b0ab-3c72d8222639,"falar bem das nossas colegas (de forma legítima), para que possam ser lembradas nas indicações a cargos",Organizacao
cf343695-2367-4236-b0ab-3c72d8222639,"falar bem das nossas colegas (de forma legítima), para que possam ser lembradas nas indicações a cargos",Forma
cf343695-2367-4236-b0ab-3c72d8222639,posições importantes,Posicoes
bc2f024f-816c-4560-b2e7-fe905d1a0478,já estou com saudades do evento,Saudades
ae163e36-169f-44a1-8c73-558123924278,palestras inspiradoras,Palestra
5bb974d7-0d42-4ba7-b115-6f2821843ecc,a sororidade é essencial no mercado de trabalho: mulheres que se apoiam fortalecem toda a comunidade profissional,Mercado
5bb974d7-0d42-4ba7-b115-6f2821843ecc,a sororidade é essencial no mercado de trabalho: mulheres que se apoiam fortalecem toda a comunidade profissional,Comunidade
5bb974d7-0d42-4ba7-b115-6f2821843ecc,a sororidade é essencial no mercado de trabalho: mulheres que se apoiam fortalecem toda a comunidade profissional,Trabalhos
5bb974d7-0d42-4ba7-b115-6f2821843ecc,a sororidade é essencial no mercado de trabalho: mulheres que se apoiam fortalecem toda a comunidade profissional,Mulheres
5bb974d7-0d42-4ba7-b115-6f2821843ecc,a sororidade é essencial no mercado de trabalho: mulheres que se apoiam fortalecem toda a comunidade profissional,Pena
ae163e36-169f-44a1-8c73-558123924278,inspirações,Inspiracao
c23e3c88-36e4-4099-abc5-67195fb50d88,roda de conversa muito emocionante,Conversa
c23e3c88-36e4-4099-abc5-67195fb50d88,roda de conversa muito emocionante,Roda
3e429152-f456-498f-9abb-459b5388f42d,mesa incrível,Mesa
3e429152-f456-498f-9abb-459b5388f42d,muito interesse na embraer,Ideia
3e429152-f456-498f-9abb-459b5388f42d,muito interesse na embraer,Embraer
47ac28d9-6e77-4392-b392-960bd5825559,as palestras estão sendo muito inspiradoras 👏🏻😍,Palestra
e9b594f7-6309-4190-9032-4dde803e2d6a,"o apoio de outras mulheres é essencial, muito legal ter esse suporte",Mulheres
e9b594f7-6309-4190-9032-4dde803e2d6a,"o apoio de outras mulheres é essencial, muito legal ter esse suporte",Apoio
ae163e36-169f-44a1-8c73-558123924278,apoio é essencial,Apoio
ae163e36-169f-44a1-8c73-558123924278,mulheres incríveis,Mulheres
3e429152-f456-498f-9abb-459b5388f42d,mesa esplêndida,Mesa
3e429152-f456-498f-9abb-459b5388f42d,espero um dia ser colega de trabalho dessas mulheres ole ter a oportunidade de fazer parte do time feminino da embraer,Organizacao
3e429152-f456-498f-9abb-459b5388f42d,espero um dia ser colega de trabalho dessas mulheres ole ter a oportunidade de fazer parte do time feminino da embraer,Trabalhos
3e429152-f456-498f-9abb-459b5388f42d,espero um dia ser colega de trabalho dessas mulheres ole ter a oportunidade de fazer parte do time feminino da embraer,Mulheres
3e429152-f456-498f-9abb-459b5388f42d,espero um dia ser colega de trabalho dessas mulheres ole ter a oportunidade de fazer parte do time feminino da embraer,Momento
3e429152-f456-498f-9abb-459b5388f42d,espero um dia ser colega de trabalho dessas mulheres ole ter a oportunidade de fazer parte do time feminino da embraer,Embraer
3e429152-f456-498f-9abb-459b5388f42d,espero um dia ser colega de trabalho dessas mulheres ole ter a oportunidade de fazer parte do time feminino da embraer,Oportunidade
6c3e12ff-eaca-45fd-ab7c-b291f088c86e,ansiosa pra gravar o video com a collab de projetos 💕,Projetos
6c3e12ff-eaca-45fd-ab7c-b291f088c86e,ansiosa pra gravar o video com a collab de projetos 💕,Collab
6c3e12ff-eaca-45fd-ab7c-b291f088c86e,ansiosa pra gravar o video com a collab de projetos 💕,Video
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,"espero poder vir ao wit 2026 🤭 a edição de 2025 foi incrível, espero poder vir mais vezes",Engie
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,"espero poder vir ao wit 2026 🤭 a edição de 2025 foi incrível, espero poder vir mais vezes",Organizacao
6c3e12ff-eaca-45fd-ab7c-b291f088c86e,demos uma fugidinha do congresso para passear hoje,Mulheres
6c3e12ff-eaca-45fd-ab7c-b291f088c86e,demos uma fugidinha do congresso para passear hoje,Congresso
6c3e12ff-eaca-45fd-ab7c-b291f088c86e,maceió é surreal,Surreal
6c3e12ff-eaca-45fd-ab7c-b291f088c86e,maceió é surreal,Organizacao
560003d3-5b59-481c-85d2-838ef984b466,sobre o projeto: fazer parcerias com os municípios também,Parcerias
560003d3-5b59-481c-85d2-838ef984b466,sobre o projeto: fazer parcerias com os municípios também,Projetos
560003d3-5b59-481c-85d2-838ef984b466,sobre o projeto: fazer parcerias com os municípios também,Municipios
560003d3-5b59-481c-85d2-838ef984b466,esse projeto não pode parar,Projetos
268e12fc-6012-41e0-9301-483b58059c69,bora segurar a porta pra mais diversidade,Abertura
268e12fc-6012-41e0-9301-483b58059c69,bora segurar a porta pra mais diversidade,Diversidade
a6584b5b-822e-4c85-be5b-e91db87dc16e,experiência enriquecedora,Experiencia
a6584b5b-822e-4c85-be5b-e91db87dc16e,inspiradora cada instituição levevar,Carreira
a6584b5b-822e-4c85-be5b-e91db87dc16e,inspirar outras meninas,Mulheres
9d149e84-581a-4008-996e-d3680d5bcd88,"gamificação maravilhosa, palestras divinas",Palestra
9d149e84-581a-4008-996e-d3680d5bcd88,"gamificação maravilhosa, palestras divinas",Gamificacao
f9636527-826e-4f58-ad16-a9ca1a36b7ef,apenas parabenizar a organização pelo maravilhoso evento,Organizacao
f9636527-826e-4f58-ad16-a9ca1a36b7ef,desde a concepção até a execução durante o evento,Organizacao
5244efbb-01d2-4f7e-b505-4fd32300baff,essa gamificacap eh muito legal,Organizacao
342d6dfe-f757-4730-97bc-246b444e6474,a primeira mesa redonda do dia foi muito inspiradora,Mesa
df0c5066-4918-4384-bf21-9ba7343bf772,amei meus prêmios,Premios
df0c5066-4918-4384-bf21-9ba7343bf772,essa gamificação foi 1000,Gamificacao
41984732-0ee1-4644-b003-3309c119734d,projeto lindo,Projetos
41984732-0ee1-4644-b003-3309c119734d,extremamente importante esse tipo de trabalho pra fortalecer a confiança das estudantes,Aprendizado
41984732-0ee1-4644-b003-3309c119734d,extremamente importante esse tipo de trabalho pra fortalecer a confiança das estudantes,Organizacao
41984732-0ee1-4644-b003-3309c119734d,extremamente importante esse tipo de trabalho pra fortalecer a confiança das estudantes,Trabalhos
489050ba-f6ce-4f05-a8ce-d6bdee47371a,parabéns aos trabalhos selecionados,Trabalhos
f9636527-826e-4f58-ad16-a9ca1a36b7ef,muito orgulho de todas as meninas,Mulheres
f9636527-826e-4f58-ad16-a9ca1a36b7ef,muito orgulho de todas as meninas,Animada
f9636527-826e-4f58-ad16-a9ca1a36b7ef,mulheres que fazem nossa comunidade,Mulheres
f9636527-826e-4f58-ad16-a9ca1a36b7ef,mulheres que fazem nossa comunidade,Comunidade
e6d477bf-b603-42a7-985e-ac84356103b9,uma pena passar tão rápido,Pena
d9d06ba9-ddc7-49e3-8ff8-cfc02ea63d0f,estou amando conhecer os trabalhos,Trabalhos
8f0f4c0d-f2eb-4b18-8099-25bcd217a483,etarismo é outra forma de preconceito que devemos combater,Etarismo
